# The phyletic profiles are given as one HOG (at its root level)
# per row, starting with a group identifier, followed by the number
# of entries per species in the group as columns. The first row
# contains the species for each column.
Group	Bovismorbificans_CVM_30176	ECOLI	SALTY
HOG01151	1	1	1
HOG01152	1	1	1
HOG01153	1	1	1
HOG01154	1	1	1
HOG01155	1	1	1
HOG01156	1	1	1
HOG01157	1	1	1
HOG01158	1	1	1
HOG01159	0	1	1
HOG01160	1	1	1
HOG01161	1	1	1
HOG01162	1	1	1
HOG01163	1	1	1
HOG01164	1	1	1
HOG01165	1	1	1
HOG01166	1	1	1
HOG01167	1	1	1
HOG01168	1	1	1
HOG01169	1	1	1
HOG01170	1	1	1
HOG01171	1	1	1
HOG01172	1	1	1
HOG01173	1	1	1
HOG01174	1	1	1
HOG01175	1	1	1
HOG01176	1	1	1
HOG01177	1	1	1
HOG01178	1	1	1
HOG01179	1	1	1
HOG01180	1	1	1
HOG01181	1	1	1
HOG01182	1	1	1
HOG01183	1	1	1
HOG01184	1	1	1
HOG01185	1	1	1
HOG01186	1	1	1
HOG01187	1	1	1
HOG01188	1	1	1
HOG01189	1	1	1
HOG01190	1	1	1
HOG01191	1	1	1
HOG01192	1	1	1
HOG01193	1	1	1
HOG01194	1	1	1
HOG01195	1	1	1
HOG01196	1	1	1
HOG01197	1	1	1
HOG01198	1	1	1
HOG01199	1	1	1
HOG01200	1	1	1
HOG01201	1	1	1
HOG01202	1	1	1
HOG01203	1	1	1
HOG01204	1	1	1
HOG01205	1	1	1
HOG01206	1	1	1
HOG01207	1	1	1
HOG01208	1	1	1
HOG01209	1	1	1
HOG01210	1	1	1
HOG01211	1	1	1
HOG01212	1	1	1
HOG01213	1	1	1
HOG01214	1	1	1
HOG01215	1	1	1
HOG01216	1	1	1
HOG01217	1	1	1
HOG01218	1	1	1
HOG01219	1	1	1
HOG01220	1	1	1
HOG01221	1	1	1
HOG01222	1	1	1
HOG01223	1	1	1
HOG01224	0	1	1
HOG01225	1	1	1
HOG01226	1	1	1
HOG01227	1	1	1
HOG01228	1	1	1
HOG01229	1	1	1
HOG01230	1	1	1
HOG01231	1	1	1
HOG01232	1	1	1
HOG01233	1	1	1
HOG01234	1	1	1
HOG01235	1	1	1
HOG01236	1	1	1
HOG01237	1	1	1
HOG01238	1	1	1
HOG01239	1	1	1
HOG01240	1	1	1
HOG01241	0	4	1
HOG01242	1	1	1
HOG01243	0	1	1
HOG01244	1	1	1
HOG01245	1	1	1
HOG01246	1	1	1
HOG01247	1	1	1
HOG01248	1	1	1
HOG01249	1	1	1
HOG01250	1	1	1
HOG01251	1	1	1
HOG01252	1	1	1
HOG01253	1	1	1
HOG01254	1	1	1
HOG01255	1	1	1
HOG01256	1	1	1
HOG01257	1	1	1
HOG01258	1	1	1
HOG01259	1	1	1
HOG01260	1	1	1
HOG01261	1	1	1
HOG01262	1	1	1
HOG01263	1	1	1
HOG01264	1	1	1
HOG01265	1	1	1
HOG01266	1	1	1
HOG01267	1	1	1
HOG01268	1	1	1
HOG01269	1	1	1
HOG01270	1	1	1
HOG01271	1	1	1
HOG01272	1	1	1
HOG01273	1	1	1
HOG01274	1	1	1
HOG01275	1	1	1
HOG01276	1	1	1
HOG01277	0	1	1
HOG01278	1	1	3
HOG01279	0	1	2
HOG01280	1	2	1
HOG01281	1	2	1
HOG01282	1	1	1
HOG01283	1	1	1
HOG01284	1	1	1
HOG01285	1	1	1
HOG01286	1	1	1
HOG01287	1	1	1
HOG01288	1	1	1
HOG01289	1	1	1
HOG01290	1	1	1
HOG01291	1	1	1
HOG01292	1	1	1
HOG01293	1	1	1
HOG01294	1	1	1
HOG01295	1	1	1
HOG01296	1	1	1
HOG01297	1	1	1
HOG01298	1	1	1
HOG01299	1	1	1
HOG01300	1	1	1
HOG01301	1	1	1
HOG01302	1	1	1
HOG01303	1	1	1
HOG01304	1	1	1
HOG01305	1	1	1
HOG01306	1	1	1
HOG01307	1	1	1
HOG01308	1	1	1
HOG01309	1	1	1
HOG01310	1	1	1
HOG01311	1	1	1
HOG01312	1	1	1
HOG01313	1	1	1
HOG01314	1	1	1
HOG01315	1	1	1
HOG01316	1	1	1
HOG01317	1	1	1
HOG01318	1	1	1
HOG01319	1	1	1
HOG01320	1	1	1
HOG01321	1	1	1
HOG01322	1	1	1
HOG01323	1	1	1
HOG01324	1	1	1
HOG01325	1	1	1
HOG01326	1	1	1
HOG01327	1	1	1
HOG01328	1	1	1
HOG01329	1	1	1
HOG01330	1	1	1
HOG01331	1	1	1
HOG01332	1	1	1
HOG01333	1	1	1
HOG01334	1	1	1
HOG01335	1	1	1
HOG01336	1	1	1
HOG01337	1	1	1
HOG01338	1	1	1
HOG01339	1	1	1
HOG01340	1	1	1
HOG01341	1	1	1
HOG01342	1	1	1
HOG01343	1	1	1
HOG01344	1	1	1
HOG01345	1	1	1
HOG01346	1	1	1
HOG01347	1	1	1
HOG01348	1	1	1
HOG01349	1	1	1
HOG01350	1	1	1
HOG01351	2	2	2
HOG01352	1	1	1
HOG01353	1	1	1
HOG01354	1	1	1
HOG01355	1	1	1
HOG01356	1	1	1
HOG01357	1	1	1
HOG01358	1	1	1
HOG01359	1	1	1
HOG01360	1	1	1
HOG01361	1	1	1
HOG01362	1	1	1
HOG01363	1	1	1
HOG01364	1	1	1
HOG01365	1	1	1
HOG01366	1	1	1
HOG01367	1	1	1
HOG01368	1	1	1
HOG01369	1	1	1
HOG01370	1	1	1
HOG01371	1	1	1
HOG01372	1	1	1
HOG01373	1	1	1
HOG01374	1	1	1
HOG01375	1	1	1
HOG01376	1	1	1
HOG01377	1	1	1
HOG01378	1	1	1
HOG01379	1	1	1
HOG01380	1	1	1
HOG01381	1	1	1
HOG01382	1	1	1
HOG01383	1	1	1
HOG01384	1	1	1
HOG01385	1	1	1
HOG01386	0	1	1
HOG01387	1	1	1
HOG01388	1	1	1
HOG01389	1	1	1
HOG01390	1	1	1
HOG01391	1	1	1
HOG01392	1	1	1
HOG01393	1	1	1
HOG01394	1	1	1
HOG01395	1	1	1
HOG01396	0	2	1
HOG01397	3	1	2
HOG01398	1	1	1
HOG01399	1	1	1
HOG01400	1	1	1
HOG01401	1	1	1
HOG01402	1	1	1
HOG01403	1	1	1
HOG01404	1	1	1
HOG01405	1	1	1
HOG01406	1	1	1
HOG01407	3	4	3
HOG01408	1	1	1
HOG01409	1	1	1
HOG01410	1	1	1
HOG01411	1	1	1
HOG01412	1	1	1
HOG01413	1	1	1
HOG01414	1	1	1
HOG01415	1	1	1
HOG01416	1	1	1
HOG01417	1	1	1
HOG01418	1	1	1
HOG01419	1	1	1
HOG01420	1	1	1
HOG01421	1	1	1
HOG01422	1	1	1
HOG01423	1	1	1
HOG01424	1	1	1
HOG01425	1	1	1
HOG01426	1	1	1
HOG01427	1	1	1
HOG01428	1	1	1
HOG01429	1	1	1
HOG01430	1	1	1
HOG01431	1	1	1
HOG01432	1	1	1
HOG01433	1	1	1
HOG01434	1	1	1
HOG01435	0	1	1
HOG01436	1	1	1
HOG01437	1	1	1
HOG01438	1	1	1
HOG01439	1	1	1
HOG01440	1	1	1
HOG01441	1	1	1
HOG01442	1	1	1
HOG01443	1	1	1
HOG01444	1	1	1
HOG01445	1	1	1
HOG01446	1	1	1
HOG01447	1	1	1
HOG01448	1	1	1
HOG01449	1	1	1
HOG01450	1	1	1
HOG01451	1	1	1
HOG01452	1	1	1
HOG01453	1	1	1
HOG01454	1	1	1
HOG01455	1	1	1
HOG01456	1	1	1
HOG01457	1	1	1
HOG01458	1	1	1
HOG01459	1	1	1
HOG01460	1	1	1
HOG01461	1	1	1
HOG01462	1	1	1
HOG01463	1	1	1
HOG01464	1	1	1
HOG01465	1	1	1
HOG01466	1	1	1
HOG01467	1	1	1
HOG01468	1	1	1
HOG01469	1	1	1
HOG01470	1	1	1
HOG01471	1	1	1
HOG01472	1	1	1
HOG01473	1	1	1
HOG01474	1	1	1
HOG01475	1	1	1
HOG01476	1	1	1
HOG01477	1	1	1
HOG01478	1	1	1
HOG01479	1	1	1
HOG01480	0	1	1
HOG01481	1	1	1
HOG01482	1	1	1
HOG01483	1	1	1
HOG01484	1	1	1
HOG01485	1	1	1
HOG01486	1	1	1
HOG01487	1	1	1
HOG01488	1	1	1
HOG01489	1	1	1
HOG01490	1	1	1
HOG01491	1	1	1
HOG01492	1	1	1
HOG01493	1	1	1
HOG01494	1	1	1
HOG01495	1	1	1
HOG01496	1	1	1
HOG01497	1	1	1
HOG01498	1	1	1
HOG01499	1	1	1
HOG01500	1	1	1
HOG01501	1	1	1
HOG01502	1	1	1
HOG01503	1	1	1
HOG01504	1	1	1
HOG01505	1	1	1
HOG01506	1	1	1
HOG01507	1	1	1
HOG01508	1	1	1
HOG01509	1	1	1
HOG01510	1	1	1
HOG01511	1	1	1
HOG01512	1	1	1
HOG01513	1	1	1
HOG01514	1	1	1
HOG01515	1	1	1
HOG01516	1	1	1
HOG01517	1	1	1
HOG01518	1	1	1
HOG01519	1	1	1
HOG01520	1	1	1
HOG01521	1	1	1
HOG01522	1	1	1
HOG01523	1	1	1
HOG01524	1	1	1
HOG01525	1	1	1
HOG01526	1	1	1
HOG01527	1	1	1
HOG01528	1	1	1
HOG01529	1	1	1
HOG01530	1	1	1
HOG01531	1	1	1
HOG01532	1	1	1
HOG01533	1	1	1
HOG01534	1	1	1
HOG01535	1	1	1
HOG01536	1	1	1
HOG01537	1	1	1
HOG01538	1	1	1
HOG01539	1	1	1
HOG01540	1	1	1
HOG01541	1	1	1
HOG01542	1	1	1
HOG01543	1	1	1
HOG01544	1	1	1
HOG01545	1	1	1
HOG01546	2	1	2
HOG01547	1	1	1
HOG01548	2	1	2
HOG01549	1	1	1
HOG01550	1	1	1
HOG01551	1	1	1
HOG01552	1	1	1
HOG01553	1	1	1
HOG01554	1	1	1
HOG01555	1	1	1
HOG01556	1	1	1
HOG01557	1	1	1
HOG01558	1	1	1
HOG01559	1	1	1
HOG01560	1	1	1
HOG01561	1	1	1
HOG01562	1	1	1
HOG01563	1	1	1
HOG01564	1	1	1
HOG01565	1	1	1
HOG01566	1	1	1
HOG01567	1	1	1
HOG01568	1	1	1
HOG01569	1	1	1
HOG01570	1	1	1
HOG01571	1	1	1
HOG01572	1	1	1
HOG01573	1	1	1
HOG01574	1	1	1
HOG01575	1	1	1
HOG01576	1	1	1
HOG01577	1	1	1
HOG01578	1	1	1
HOG01579	1	1	1
HOG01580	1	1	1
HOG01581	1	1	1
HOG01582	1	1	1
HOG01583	1	2	1
HOG01584	1	2	1
HOG01585	2	2	2
HOG01586	1	1	1
HOG01587	2	2	2
HOG01588	1	1	1
HOG01589	1	1	1
HOG01590	1	1	1
HOG01591	1	1	1
HOG01592	1	1	1
HOG01593	1	1	1
HOG01594	1	1	1
HOG01595	1	1	1
HOG01596	1	1	1
HOG01597	1	1	1
HOG01598	1	1	1
HOG01599	1	1	1
HOG01600	1	1	1
HOG01601	1	1	1
HOG01602	1	1	1
HOG01603	1	1	1
HOG01604	1	1	1
HOG01605	1	1	1
HOG01606	1	1	1
HOG01607	1	1	1
HOG01608	1	1	1
HOG01609	1	1	1
HOG01610	1	1	1
HOG01611	1	1	1
HOG01612	1	1	1
HOG01613	1	1	1
HOG01614	1	1	1
HOG01615	1	1	1
HOG01616	1	1	1
HOG01617	1	1	1
HOG01618	1	1	1
HOG01619	1	1	1
HOG01620	1	1	1
HOG01621	1	1	1
HOG01622	1	2	1
HOG01623	1	2	1
HOG01624	1	2	1
HOG01625	1	1	1
HOG01626	1	1	1
HOG01627	1	1	1
HOG01628	1	1	1
HOG01629	1	1	1
HOG01630	1	1	1
HOG01631	1	1	1
HOG01632	1	1	1
HOG01633	1	1	1
HOG01634	1	1	1
HOG01635	1	1	1
HOG01636	3	2	3
HOG01637	1	1	1
HOG01638	1	1	1
HOG01639	1	1	1
HOG01640	1	1	1
HOG01641	1	1	1
HOG01642	1	1	1
HOG01643	1	1	1
HOG01644	1	1	1
HOG01645	1	1	1
HOG01646	1	1	1
HOG01647	1	1	1
HOG01648	1	1	1
HOG01649	1	1	1
HOG01650	1	1	1
HOG01651	1	1	1
HOG01652	1	1	1
HOG01653	1	1	1
HOG01654	1	1	1
HOG01655	1	1	1
HOG01656	1	1	1
HOG01657	1	1	1
HOG01658	1	1	1
HOG01659	1	1	1
HOG01660	1	1	1
HOG01661	1	1	1
HOG01662	1	1	1
HOG01663	1	1	1
HOG01664	1	1	1
HOG01665	1	1	1
HOG01666	1	1	1
HOG01667	1	1	1
HOG01668	1	1	1
HOG01669	1	1	1
HOG01670	1	1	1
HOG01671	1	1	1
HOG01672	1	1	1
HOG01673	1	1	1
HOG01674	1	1	1
HOG01675	1	1	1
HOG01676	1	1	1
HOG01677	1	1	1
HOG01678	1	1	1
HOG01679	1	1	1
HOG01680	1	1	1
HOG01681	1	1	1
HOG01682	1	1	1
HOG01683	1	1	1
HOG01684	1	1	1
HOG01685	1	1	1
HOG01686	1	1	1
HOG01687	1	1	1
HOG01688	1	1	1
HOG01689	1	1	1
HOG01690	1	1	1
HOG01691	1	1	1
HOG01692	1	1	1
HOG01693	1	1	1
HOG01694	1	1	1
HOG01695	1	1	1
HOG01696	1	1	1
HOG01697	1	1	1
HOG01698	1	1	1
HOG01699	1	1	1
HOG01700	1	1	1
HOG01701	1	1	1
HOG01702	1	1	1
HOG01703	1	1	1
HOG01704	1	1	1
HOG01705	1	1	1
HOG01706	1	1	1
HOG01707	1	1	1
HOG01708	1	1	1
HOG01709	1	1	1
HOG01710	1	1	1
HOG01711	1	1	1
HOG01712	1	1	1
HOG01713	1	1	1
HOG01714	1	1	1
HOG01715	1	1	1
HOG01716	1	1	1
HOG01717	1	1	1
HOG01718	1	1	1
HOG01719	1	1	1
HOG01720	1	1	1
HOG01721	1	1	1
HOG01722	1	1	1
HOG01723	1	1	1
HOG01724	1	1	1
HOG01725	1	1	1
HOG01726	1	1	1
HOG01727	1	1	1
HOG01728	1	1	1
HOG01729	1	1	1
HOG01730	1	1	1
HOG01731	1	1	1
HOG01732	1	1	1
HOG01733	1	1	1
HOG01734	1	1	1
HOG01735	1	1	1
HOG01736	1	1	1
HOG01737	1	1	1
HOG01738	1	1	1
HOG01739	1	1	1
HOG01740	0	1	1
HOG01741	0	1	1
HOG01742	1	1	1
HOG01743	1	1	1
HOG01744	1	1	1
HOG01745	1	1	1
HOG01746	1	1	1
HOG01747	0	1	1
HOG01748	0	1	1
HOG01749	1	1	1
HOG01750	0	1	1
HOG01751	1	1	1
HOG01752	1	1	1
HOG01753	1	1	1
HOG01754	1	1	1
HOG01755	1	1	1
HOG01756	1	1	1
HOG01757	1	1	1
HOG01758	1	1	1
HOG01759	1	1	1
HOG01760	1	1	1
HOG01761	1	1	1
HOG01762	1	1	1
HOG01763	1	1	1
HOG01764	1	1	1
HOG01765	1	1	1
HOG01766	1	1	1
HOG01767	1	1	1
HOG01768	1	1	1
HOG01769	1	1	1
HOG01770	1	1	1
HOG01771	1	1	1
HOG01772	1	1	1
HOG01773	1	1	1
HOG01774	1	1	1
HOG01775	1	1	1
HOG01776	1	1	1
HOG01777	1	1	1
HOG01778	1	1	1
HOG01779	1	1	1
HOG01780	1	1	1
HOG01781	1	1	1
HOG01782	1	1	1
HOG01783	1	1	1
HOG01784	1	1	1
HOG01785	1	1	1
HOG01786	1	1	1
HOG01787	1	1	1
HOG01788	1	1	1
HOG01789	1	1	1
HOG01790	1	1	1
HOG01791	1	1	1
HOG01792	1	1	1
HOG01793	1	1	1
HOG01794	1	1	1
HOG01795	1	1	1
HOG01796	1	1	1
HOG01797	1	1	1
HOG01798	1	1	1
HOG01799	1	1	1
HOG01800	1	1	1
HOG01801	1	1	1
HOG01802	1	1	1
HOG01803	1	1	1
HOG01804	1	1	1
HOG01805	1	1	1
HOG01806	1	1	1
HOG01807	1	1	1
HOG01808	1	1	1
HOG01809	1	1	1
HOG01810	1	1	1
HOG01811	1	1	1
HOG01812	1	1	1
HOG01813	1	1	1
HOG01814	1	1	1
HOG01815	1	1	1
HOG01816	1	1	1
HOG01817	1	1	1
HOG01818	1	1	1
HOG01819	1	1	1
HOG01820	1	1	1
HOG01821	1	1	1
HOG01822	1	1	1
HOG01823	1	1	1
HOG01824	1	1	1
HOG01825	1	1	1
HOG01826	1	1	1
HOG01827	1	1	1
HOG01828	1	1	1
HOG01829	1	1	1
HOG01830	1	1	1
HOG01831	1	1	1
HOG01832	1	1	1
HOG01833	1	1	1
HOG01834	1	1	1
HOG01835	1	1	1
HOG01836	1	1	1
HOG01837	1	1	1
HOG01838	1	1	1
HOG01839	1	1	1
HOG01840	0	1	1
HOG01841	1	1	1
HOG01842	1	1	1
HOG01843	1	1	1
HOG01844	1	1	1
HOG01845	1	1	1
HOG01846	1	1	1
HOG01847	1	1	1
HOG01848	1	1	1
HOG01849	1	1	1
HOG01850	1	1	1
HOG01851	1	1	1
HOG01852	1	1	1
HOG01853	1	1	1
HOG01854	1	1	1
HOG01855	1	1	1
HOG01856	1	1	1
HOG01857	1	1	1
HOG01858	1	1	1
HOG01859	1	1	1
HOG01860	1	1	1
HOG01861	1	1	1
HOG01862	1	1	1
HOG01863	1	1	1
HOG01864	1	1	1
HOG01865	1	1	1
HOG01866	1	1	1
HOG01867	1	1	1
HOG01868	1	1	1
HOG01869	1	1	1
HOG01870	1	1	2
HOG01871	1	1	1
HOG01872	1	1	1
HOG01873	1	1	3
HOG01874	1	2	3
HOG01875	1	1	1
HOG01876	1	1	1
HOG01877	1	1	1
HOG01878	1	1	1
HOG01879	1	1	1
HOG01880	1	1	1
HOG01881	1	1	1
HOG01882	1	1	1
HOG01883	1	1	1
HOG01884	1	1	1
HOG01885	1	1	1
HOG01886	1	1	1
HOG01887	1	1	1
HOG01888	1	1	1
HOG01889	1	1	1
HOG01890	1	1	1
HOG01891	1	1	1
HOG01892	1	1	1
HOG01893	1	1	1
HOG01894	1	1	1
HOG01895	1	1	1
HOG01896	1	1	1
HOG01897	1	1	1
HOG01898	1	1	1
HOG01899	1	1	1
HOG01900	1	1	1
HOG01901	1	1	1
HOG01902	1	1	1
HOG01903	1	1	1
HOG01904	1	1	1
HOG01905	1	1	1
HOG01906	1	1	1
HOG01907	1	1	1
HOG01908	1	1	1
HOG01909	1	1	1
HOG01910	1	1	1
HOG01911	1	1	1
HOG01912	1	1	1
HOG01913	1	1	1
HOG01914	1	1	1
HOG01915	1	1	1
HOG01916	1	1	1
HOG01917	1	1	1
HOG01918	1	1	1
HOG01919	0	1	1
HOG01920	1	1	1
HOG01921	1	1	1
HOG01922	1	1	1
HOG01923	1	1	1
HOG01924	1	1	1
HOG01925	1	1	1
HOG01926	1	1	1
HOG01927	1	1	1
HOG01928	1	1	1
HOG01929	1	1	1
HOG01930	1	1	1
HOG01931	3	2	3
HOG01932	1	1	1
HOG01933	1	1	1
HOG01934	1	1	1
HOG01935	1	1	1
HOG01936	1	1	1
HOG01937	1	1	1
HOG01938	1	1	1
HOG01939	1	1	1
HOG01940	1	1	1
HOG01941	1	1	1
HOG01942	1	1	1
HOG01943	1	1	1
HOG01944	1	1	1
HOG01945	1	1	1
HOG01946	1	1	1
HOG01947	1	1	1
HOG01948	1	1	1
HOG01949	1	1	1
HOG01950	1	1	1
HOG01951	1	1	1
HOG01952	1	1	1
HOG01953	1	1	1
HOG01954	1	1	1
HOG01955	1	1	1
HOG01956	1	1	1
HOG01957	1	1	1
HOG01958	1	1	1
HOG01959	1	1	1
HOG01960	1	1	1
HOG01961	1	1	1
HOG01962	0	1	2
HOG01963	0	1	1
HOG01964	1	1	1
HOG01965	1	1	1
HOG01966	1	1	1
HOG01967	1	1	1
HOG01968	1	1	1
HOG01969	1	1	1
HOG01970	1	1	1
HOG01971	1	1	1
HOG01972	1	1	1
HOG01973	1	1	1
HOG01974	1	1	1
HOG01975	1	1	1
HOG01976	1	1	1
HOG01977	1	1	1
HOG01978	1	1	1
HOG01979	1	1	1
HOG01980	1	1	1
HOG01981	1	1	1
HOG01982	1	1	1
HOG01983	1	1	1
HOG01984	1	1	1
HOG01985	1	1	1
HOG01986	1	1	1
HOG01987	1	1	1
HOG01988	1	1	1
HOG01989	1	1	1
HOG01990	1	1	1
HOG01991	1	1	1
HOG01992	1	1	1
HOG01993	1	1	1
HOG01994	1	1	1
HOG01995	1	1	1
HOG01996	1	1	1
HOG01997	1	1	1
HOG01998	1	1	1
HOG01999	1	1	1
HOG02000	1	1	1
HOG02001	1	1	1
HOG02002	1	1	1
HOG02003	1	1	1
HOG02004	1	1	1
HOG02005	1	1	1
HOG02006	1	1	1
HOG02007	1	1	1
HOG02008	1	1	1
HOG02009	1	1	1
HOG02010	1	1	1
HOG02011	1	1	1
HOG02012	1	1	1
HOG02013	1	1	1
HOG02014	1	1	1
HOG02015	1	1	1
HOG02016	1	1	1
HOG02017	1	1	1
HOG02018	1	1	1
HOG02019	1	1	1
HOG02020	1	1	1
HOG02021	1	1	1
HOG02022	1	1	1
HOG02023	1	1	1
HOG02024	1	1	1
HOG02025	1	1	1
HOG02026	1	1	1
HOG02027	1	1	1
HOG02028	1	1	1
HOG02029	1	1	1
HOG02030	1	1	1
HOG02031	1	1	1
HOG02032	1	1	1
HOG02033	1	1	1
HOG02034	1	1	1
HOG02035	1	1	1
HOG02036	1	1	1
HOG02037	1	1	1
HOG02038	1	1	1
HOG02039	1	1	1
HOG02040	1	1	1
HOG02041	1	1	1
HOG02042	1	1	1
HOG02043	3	1	2
HOG02044	1	1	1
HOG02045	1	1	1
HOG02046	1	1	1
HOG02047	1	1	1
HOG02048	1	1	1
HOG02049	1	1	1
HOG02050	1	1	1
HOG02051	1	1	1
HOG02052	1	1	1
HOG02053	1	1	1
HOG02054	1	1	1
HOG02055	1	1	1
HOG02056	1	1	1
HOG02057	1	1	1
HOG02058	1	1	1
HOG02059	1	1	1
HOG02060	1	1	1
HOG02061	1	1	1
HOG02062	1	1	1
HOG02063	1	1	1
HOG02064	1	1	1
HOG02065	1	1	1
HOG02066	1	1	1
HOG02067	1	1	1
HOG02068	1	1	1
HOG02069	1	1	1
HOG02070	1	1	1
HOG02071	1	1	1
HOG02072	1	1	1
HOG02073	1	1	1
HOG02074	1	1	1
HOG02075	1	1	1
HOG02076	1	1	1
HOG02077	1	1	1
HOG02078	1	1	1
HOG02079	1	1	1
HOG02080	1	1	1
HOG02081	1	1	1
HOG02082	1	1	1
HOG02083	1	1	1
HOG02084	1	1	1
HOG02085	1	1	1
HOG02086	1	1	1
HOG02087	1	1	1
HOG02088	1	1	1
HOG02089	1	1	1
HOG02090	1	1	1
HOG02091	1	1	1
HOG02092	1	1	1
HOG02093	1	1	1
HOG02094	1	1	1
HOG02095	0	1	1
HOG02096	1	1	1
HOG02097	1	1	1
HOG02098	1	1	1
HOG02099	1	1	1
HOG02100	1	1	1
HOG02101	1	1	1
HOG02102	1	1	1
HOG02103	1	1	1
HOG02104	1	1	1
HOG02105	1	1	1
HOG02106	1	1	1
HOG02107	1	1	1
HOG02108	1	1	1
HOG02109	1	1	1
HOG02110	1	1	1
HOG02111	1	1	1
HOG02112	1	1	1
HOG02113	1	1	1
HOG02114	1	1	1
HOG02115	1	1	1
HOG02116	1	1	1
HOG02117	1	1	1
HOG02118	1	1	1
HOG02119	1	1	1
HOG02120	1	1	1
HOG02121	1	1	1
HOG02122	1	1	1
HOG02123	1	1	1
HOG02124	1	1	1
HOG02125	1	1	1
HOG02126	1	1	1
HOG02127	1	1	1
HOG02128	1	1	1
HOG02129	1	1	1
HOG02130	1	1	1
HOG02131	1	1	1
HOG02132	1	1	1
HOG02133	1	1	1
HOG02134	1	1	1
HOG02135	1	1	1
HOG02136	1	1	1
HOG02137	1	1	1
HOG02138	1	1	1
HOG02139	1	1	1
HOG02140	1	2	1
HOG02141	1	1	1
HOG02142	1	1	1
HOG02143	1	1	1
HOG02144	1	1	1
HOG02145	1	1	1
HOG02146	1	1	1
HOG02147	1	1	1
HOG02148	1	1	1
HOG02149	1	1	1
HOG02150	1	1	1
HOG02151	1	1	1
HOG02152	1	1	1
HOG02153	1	1	1
HOG02154	1	1	1
HOG02155	1	1	1
HOG02156	1	1	1
HOG02157	1	1	1
HOG02158	1	1	1
HOG02159	1	1	1
HOG02160	1	1	1
HOG02161	1	1	1
HOG02162	1	1	1
HOG02163	1	1	1
HOG02164	1	1	1
HOG02165	1	1	1
HOG02166	1	1	1
HOG02167	1	1	1
HOG02168	1	1	1
HOG02169	1	1	1
HOG02170	1	1	1
HOG02171	1	1	1
HOG02172	1	1	1
HOG02173	1	1	1
HOG02174	1	1	1
HOG02175	1	1	1
HOG02176	1	1	1
HOG02177	1	1	1
HOG02178	1	1	1
HOG02179	1	1	1
HOG02180	1	1	1
HOG02181	1	1	1
HOG02182	1	1	1
HOG02183	1	1	1
HOG02184	1	1	1
HOG02185	1	1	1
HOG02186	1	1	1
HOG02187	1	1	1
HOG02188	1	1	1
HOG02189	1	1	1
HOG02190	1	1	1
HOG02191	1	1	1
HOG02192	1	1	1
HOG02193	1	1	1
HOG02194	1	1	1
HOG02195	1	1	1
HOG02196	1	1	1
HOG02197	1	1	1
HOG02198	1	1	1
HOG02199	1	1	1
HOG02200	1	1	1
HOG02201	1	1	1
HOG02202	1	1	1
HOG02203	1	1	1
HOG02204	1	1	1
HOG02205	1	1	1
HOG02206	1	1	1
HOG02207	1	1	1
HOG02208	1	1	1
HOG02209	1	1	1
HOG02210	1	1	1
HOG02211	1	1	1
HOG02212	1	1	1
HOG02213	1	1	1
HOG02214	1	1	1
HOG02215	1	1	1
HOG02216	1	1	1
HOG02217	1	1	1
HOG02218	1	1	1
HOG02219	1	1	1
HOG02220	1	1	1
HOG02221	1	1	1
HOG02222	1	1	1
HOG02223	1	1	1
HOG02224	1	1	1
HOG02225	1	1	1
HOG02226	1	1	1
HOG02227	1	1	1
HOG02228	1	1	1
HOG02229	1	1	1
HOG02230	1	1	1
HOG02231	1	1	1
HOG02232	1	1	1
HOG02233	1	1	1
HOG02234	1	1	1
HOG02235	1	1	1
HOG02236	1	1	1
HOG02237	1	1	1
HOG02238	1	1	1
HOG02239	1	1	1
HOG02240	1	1	1
HOG02241	1	1	1
HOG02242	1	1	1
HOG02243	1	1	1
HOG02244	1	1	1
HOG02245	2	1	2
HOG02246	1	1	1
HOG02247	1	1	1
HOG02248	1	1	1
HOG02249	1	1	1
HOG02250	1	1	1
HOG02251	1	1	1
HOG02252	1	1	1
HOG02253	1	1	1
HOG02254	1	1	1
HOG02255	1	1	1
HOG02256	1	1	1
HOG02257	1	1	1
HOG02258	1	1	1
HOG02259	1	1	1
HOG02260	1	1	1
HOG02261	1	1	1
HOG02262	1	1	1
HOG02263	1	1	1
HOG02264	1	1	1
HOG02265	1	1	1
HOG02266	1	1	1
HOG02267	1	1	1
HOG02268	1	1	1
HOG02269	1	1	1
HOG02270	1	1	1
HOG02271	1	1	1
HOG02272	1	1	1
HOG02273	1	1	1
HOG02274	1	1	1
HOG02275	1	1	1
HOG02276	1	1	1
HOG02277	1	1	1
HOG02278	1	1	1
HOG02279	1	1	1
HOG02280	1	1	1
HOG02281	1	1	1
HOG02282	1	1	1
HOG02283	1	1	1
HOG02284	1	1	1
HOG02285	1	1	1
HOG02286	1	1	1
HOG02287	1	1	1
HOG02288	1	1	1
HOG02289	1	1	1
HOG02290	1	1	1
HOG02291	1	1	1
HOG02292	1	1	1
HOG02293	1	1	1
HOG02294	1	1	1
HOG02295	1	1	1
HOG02296	1	1	1
HOG02297	1	1	1
HOG02298	1	1	1
HOG02299	1	1	1
HOG02300	1	1	1
HOG02301	1	1	1
HOG02302	1	1	1
HOG02303	1	1	1
HOG02304	1	1	1
HOG02305	1	1	1
HOG02306	1	1	1
HOG02307	1	1	1
HOG02308	1	1	1
